,feature,brh_index
19867,Roberto Cavalli,9.0
19868,Roberto Cicutto,9.0
19869,Roberto Malerba,9.0
19870,Roberto Orci,10.0
19871,Roberto Sneider,11.0
19872,Roberts Blossom,11.0
19873,Robin,10.0
19874,Robin / Statler / Ubergonzo,9.0
19875,Robin Bartlett,11.0
19876,Robin Budd,11.0
19877,Robin Cowie,11.0
19878,Robin Givens,11.0
19879,Robin Harris,11.0
19880,Robin Hill,9.0
19881,Robin Hood,10.0
19882,Robin Lerner,11.0
19883,Robin Longstride,11.0
19884,Robin McCall,11.0
19885,Robin Monroe,11.0
19886,Robin O'Hara,10.0
19887,Robin Shou,10.0
19888,Robin Sparrow,11.0
19889,Robin Thomas,11.0
19890,Robin Tunney,9.0
19891,Robin Williams,30.0
19892,Robin Wright,10.0
19893,RoboCop,10.0
19894,Robot (voice),11.0
19895,Robot Gerty (Voice),11.0
19896,Robyn,11.0
19897,Robyn Callem,11.0
19898,Robyn Klein,9.0
19899,"Robyn, Campaign Aide",11.0
19900,Rocco,9.0
19901,Roch Lener,9.0
19902,Rochelle,11.0
19903,Rochelle Bridges,11.0
19904,Rochelle Davis,11.0
19905,Rock,11.0
19906,Rocket,11.0
19907,Rocket  Raccoon (voice),11.0
19908,Rocky (Voice),11.0
19909,Rocky Balboa,10.0
19910,Rocky Jr.,11.0
19911,Rocky Lang,9.0
19912,Rocky Merric,11.0
19913,Rocky Morton,9.0
19914,Rod Lane,11.0
19915,Rod Lurie,10.0
19916,Rod Steiger,9.0
19917,Rod Tidwell,11.0
19918,Roddy,9.0
19919,Roddy McDowall,10.0
19920,Roddy Piper,11.0
19921,Roderick,11.0
19922,Roderick Turpin,9.0
19923,Rodger Bumpass,10.0
19924,Rodman Flender,9.0
19925,Rodney,11.0
19926,Rodney A. Grant,11.0
19927,Rodney Copperbottom (voice),11.0
19928,Rodney Dangerfield,11.0
19929,Rodney Eastman,10.0
19930,Rodney Liber,10.0
19931,Rodney Rothman,11.0
19932,Rodrick Heffley,10.0
19933,Rodrigo Cortés,10.0
19934,Rodrigo García,9.0
19935,Rodrigo Santoro,8.0
19936,Rodrigo Teixeira,11.0
19937,Roe Ramirez,9.0
19938,Roger,10.0
19939,Roger Allers,10.0
19940,Roger Ashton-Griffiths,11.0
19941,Roger Avary,9.0
19942,Roger B. Smith,11.0
19943,Roger Bart,10.0
19944,Roger Bartlett,11.0
19945,Roger Birnbaum,17.0
19946,Roger Chambers,11.0
19947,Roger Chetty,9.0
19948,Roger Chillingworth,9.0
19949,Roger Christian,9.0
19950,Roger Collins,11.0
19951,Roger Corman,11.0
19952,Roger Davis,9.0
19953,Roger DeBris,9.0
19954,Roger Donahue,11.0
19955,Roger Donaldson,10.0
19956,Roger Dorn,11.0
19957,Roger Fairbanks,9.0
19958,Roger Ferris,11.0
19959,Roger Holmes,9.0
19960,Roger Kumble,10.0
19961,Roger M. Bobb,11.0
19962,Roger Michell,10.0
19963,Roger Moore,10.0
19964,Roger Murtaugh,10.0
19965,Roger Paradiso,11.0
19966,Roger Perron,11.0
19967,Roger Sherman Baldwin,11.0
19968,Roger Spottiswoode,9.0
19969,Roger Strong,11.0
19970,Roger Vadim,9.0
19971,Roger Yuan,11.0
19972,Roger Zamudio,9.0
19973,Rogue,11.0
19974,Rogue Pictures,9.0
19975,Rohan Chand,10.0
19976,Roland,9.0
19977,Roland Carroll,9.0
19978,Roland Emmerich,10.0
19979,Roland Joffé,10.0
19980,Roland Kincaid,11.0
19981,Roland Taverner,9.0
19982,Roland Tembo,11.0
19983,Roller skater,9.0
19984,Rollins-Joffe Productions,11.0
19985,Roma Downey,11.0
19986,Romain Duris,9.0
19987,Romaine,9.0
19988,Roman,11.0
19989,Roman Bridger,11.0
19990,Roman Castevet,11.0
19991,Roman Paul,11.0
19992,Roman Pearce,10.0
19993,Roman Polanski,9.0
19994,Romane Bohringer,11.0
19995,Romano,9.0
19996,Romantix,11.0
19997,Romany Malco,11.0
19998,Rome,11.0
19999,Romeo,10.0
20000,Romeo Miller,11.0
20001,Romeo Posar,11.0
20002,Romero,11.0
20003,Romina Gutierrez,11.0
20004,Romola Garai,10.0
20005,Romy,10.0
20006,Ron,11.0
20007,Ron Ben-Yishai,11.0
20008,Ron Burgundy,10.0
20009,Ron Carey,11.0
20010,Ron Carlisle,11.0
20011,Ron Clements,9.0
20012,Ron Crawford,11.0
20013,Ron Eldard,12.0
20014,Ron Fox,11.0
20015,Ron Glass,11.0
20016,Ron Grady,11.0
20017,Ron Halpern,9.0
20018,Ron Howard,6.0
20019,Ron Kovic,11.0
20020,Ron Launius,9.0
20021,Ron Leibman,9.0
20022,Ron Livingston,9.0
20023,Ron Mills,9.0
20024,Ron Moody,11.0
20025,Ron Motley,9.0
20026,Ron Perlman,9.0
20027,Ron Rifkin,10.0
20028,Ron Schmidt,9.0
20029,Ron Shelton,11.0
20030,Ron Silver,10.0
20031,Ron Silverman,9.0
20032,Ron Slater,11.0
20033,Ron Underwood,10.0
20034,Ron W. Miller,11.0
20035,Ron Weasley,10.0
20036,"Ron Wilson, Bus Driver",11.0
20037,Ron Woodroof,11.0
20038,Ron Yerxa,9.0
20039,Ron Yuan,9.0
20040,Rona Mace,9.0
20041,Ronald Bass,11.0
20042,Ronald F. Maxwell,9.0
20043,Ronald Fleury,11.0
20044,Ronald Kray / Reginald Kray,11.0
20045,Ronald L. Schwary,11.0
20046,Ronald Lacey,10.0
20047,Ronald M. Bozman,11.0
20048,Ronald Parker,9.0
20049,Ronald Reagan,11.0
20050,Ronald Shusett,11.0
20051,Ronald South,11.0
20052,Ronaldo Vasconcellos,9.0
20053,Ronan Chapalain,9.0
20054,Ronee Blakley,11.0
20055,Ronica Miles,11.0
20056,Ronin (voice),11.0
20057,Ronna,11.0
20058,Ronnie,10.0
20059,Ronnie Gene Blevins,9.0
20060,Ronnie J. McGorvey,9.0
20061,Ronnie Morgan,9.0
20062,Ronnie Neary,11.0
20063,Ronnie Screwvala,10.0
20064,Ronnie Shields,11.0
20065,Ronnie Z-Man Barzell,11.0
20066,Ronny Cox,10.0
20067,Ronny Dayag,11.0
20068,Ronny Quail,9.0
20069,Ronny Valentine,9.0
20070,Ronny Yu,10.0
20071,Roo (voice),11.0
20072,Roodly,11.0
20073,Rook Films,9.0
20074,Rookery,9.0
20075,Room 101,11.0
20076,Rooney Mara,9.0
20077,Rooster,10.0
20078,Rooster Cogburn,11.0
20079,Rory Cochrane,10.0
20080,Rory Culkin,9.0
20081,Rory Devaney / Francis Austin McGuire,11.0
20082,Rory Jansen,11.0
20083,Rory Kinnear,11.0
20084,Ros Borland,11.0
20085,Rosa,10.0
20086,Rosa Klebb,11.0
20087,Rosalee Futch,10.0
20088,Rosaleen Daise,11.0
20089,Rosalie Mullins,11.0
20090,Rosalind Cash,11.0
20091,Rosalinda Celentano,11.0
20092,Rosalyn Rosenfeld,11.0
20093,Rosamund Pike,10.0
20094,Rosanna Arquette,10.0
20095,Rosanna DeSoto,11.0
20096,Rosanne Korenberg,11.0
20097,Rosanne Milliken,11.0
20098,Rosario Dawson,3.0
20099,Roscoe Devine,9.0
20100,Roscoe Jenkins,11.0
20101,Roscoe Karns,11.0
20102,Roscoe Lee Browne,11.0
20103,Roscuro (voice),9.0
20104,Rose,10.0
20105,Rose Abdoo,11.0
20106,Rose Byrne,10.0
20107,Rose Da Silva,10.0
20108,Rose DeWitt Bukater,11.0
20109,Rose Garnett,11.0
20110,Rose Hearn,9.0
20111,Rose Leslie,11.0
20112,Rose Loomis,11.0
20113,Rose Lorkowski,11.0
20114,Rose McGowan,9.0
20115,Rose Narracott,11.0
20116,Rose O'Reilly,11.0
20117,Rose Pearson,11.0
20118,Rose Slavin,9.0
20119,Roseanne Barr,9.0
20120,Roselyn Sánchez,9.0
20121,Rosemarie DeWitt,10.0
20122,Rosemary Cross,11.0
20123,Rosemary Harris,11.0
20124,Rosemary Shanahan,11.0
20125,Rosemary Woodhouse,11.0
20126,Roshan Seth,10.0
20127,Roshi,11.0
20128,Rosie,11.0
20129,Rosie (voice),11.0
20130,Rosie Brennan,11.0
20131,Rosie Mee,11.0
20132,Rosie Morales,11.0
20133,Rosie O'Donnell,11.0
20134,Rosie Perez,10.0
20135,Rosie Shaw,11.0
20136,Roslyn Taber,11.0
20137,Ross,11.0
20138,Ross Bagdasarian,11.0
20139,"Ross Bagdasarian, Jr.",11.0
20140,Ross Canter,9.0
20141,Ross Grant,11.0
20142,Ross Grayson Bell,11.0
20143,Ross Katz,10.0
20144,Ross M. Dinerstein,9.0
20145,Ross Noble,9.0
20146,Ross Richie,11.0
20147,Rosso,11.0
20148,Rothmiller,11.0
20149,Rotten Luck Willie,11.0
20150,Rouka - tribu Ulam,11.0
20151,Roux,11.0
20152,Rowan,11.0
20153,Rowan Atkinson,10.0
20154,Rowan Blanchard,11.0
20155,Rowan Joffe,9.0
20156,Rowdy Herrington,11.0
20157,Rowena Cooper,9.0
20158,Rowena Jeffers,11.0
20159,Rowley Jefferson,10.0
20160,Roxana,9.0
20161,Roxane Mesquida,9.0
20162,Roxanne Chase-Feder,10.0
20163,Roxanne Hart,9.0
20164,Roxanne McKee,9.0
20165,Roxanne Ritchi (voice),11.0
20166,Roxanne Simpson,11.0
20167,Roxbury Bouncer,11.0
20168,Roxie Hart,11.0
20169,Roy,10.0
20170,Roy 'Tin Cup' McAvoy,11.0
20171,Roy Atwell,11.0
20172,Roy Batty,11.0
20173,Roy Chiao,11.0
20174,Roy Conli,9.0
20175,Roy Demeo,9.0
20176,Roy Dotrice,11.0
20177,Roy Dupuis,9.0
20178,Roy Johnson,11.0
20179,Roy Kinnear,11.0
20180,Roy Knox,9.0
20181,Roy Lee,9.0
20182,Roy Miller,10.0
20183,Roy Munson,9.0
20184,Roy N. Sickner,9.0
20185,Roy Neary,11.0
20186,Roy Nord,11.0
20187,Roy O'Bannon,11.0
20188,Roy O’Bannon,11.0
20189,Roy Pulsipher,9.0
20190,Roy Rutledge,11.0
20191,Roy Scheider,10.0
20192,Roy Tomlin,9.0
20193,Roy Washburn,9.0
20194,Royal Dano,11.0
20195,Royal Tenenbaum,11.0
20196,Royce,10.0
20197,Roz,10.0
20198,Roz Funkyerdoder,11.0
20199,Roz Harmison,9.0
20200,Rozalin Focker,10.0
20201,Ruben,11.0
20202,Ruben Fleischer,10.0
20203,Ruber (voice),9.0
20204,"Rubin ""Hurricane"" Carter",11.0
20205,Rubin Carver,11.0
20206,Ruby,10.0
20207,Ruby Baker,9.0
20208,Ruby Barnhill,11.0
20209,Ruby Deagle,11.0
20210,Ruby Dee,11.0
20211,Ruby Keeler,11.0
20212,Ruby Lee Gissing,11.0
20213,Ruby Rhod,11.0
20214,Ruby Thewes,11.0
20215,Ruby in Paradise,11.0
20216,Rubén Blades,9.0
20217,Rudd Simmons,10.0
20218,Rude Gambler,11.0
20219,Rudge,11.0
20220,Rudge Campbell,11.0
20221,Rudolf Abel,11.0
20222,Rudolf Klein-Rogge,9.0
20223,Rudy,9.0
20224,Rudy Baylor,11.0
20225,Rudy Bond,11.0
20226,Rudy Cohen,9.0
20227,Rudy Duncan,9.0
20228,Rudy Youngblood,11.0
20229,Ruffnut (voice),11.0
20230,Rufio,11.0
20231,Rufus,10.0
20232,Rufus Sewell,13.0
20233,Ruiz,11.0
20234,Rumer Willis,10.0
20235,Rumi Hiiragi,11.0
20236,Rumpelstilzchen,9.0
20237,Runt of the Litter (voice),11.0
20238,Rupert Burns,9.0
20239,Rupert Evans,10.0
20240,Rupert Everett,10.0
20241,Rupert Friend,11.0
20242,Rupert Graves,9.0
20243,Rupert Grint,9.0
20244,Rupert Harvey,11.0
20245,Rupert Hitzig,11.0
20246,Rupert Maconick,11.0
20247,Rupert Potter,11.0
20248,Rupert Preston,10.0
20249,Rupert Sanders,11.0
20250,Rupert Wainwright,11.0
20251,Rupert Wyatt,10.0
20252,Russ Krasnoff,9.0
20253,Russ Meyer,11.0
20254,Russ Tamblyn,11.0
20255,Russ Weehler,11.0
20256,Russel,9.0
20257,Russel Allen 'Phil' Phillips,11.0
20258,Russel Hines,11.0
20259,Russell,10.0
20260,Russell (voice),11.0
20261,Russell Baze,9.0
20262,Russell Brand,9.0
20263,Russell Crowe,23.0
20264,Russell Duritz,11.0
20265,Russell Franklin,11.0
20266,Russell G. Jones,11.0
20267,Russell Gettis,11.0
20268,Russell Hammond,9.0
20269,Russell Holt,9.0
20270,Russell Hornsby,11.0
20271,Russell Means,10.0
20272,Russell Mulcahy,10.0
20273,Russell Peters,11.0
20274,Russell Redds,9.0
20275,Russell Smith,9.0
20276,Russell Streiner,11.0
20277,Russell Tovey,11.0
20278,Russell Wolfe,11.0
20279,Russell Wong,11.0
20280,Russell Ziskey,11.0
20281,Rusty (voice),9.0
20282,Rusty Cundieff,10.0
20283,Rusty Duritz,11.0
20284,Rusty Griswold,10.0
20285,Rusty Lemorande,11.0
20286,Rusty Martin,11.0
20287,Rusty Ryan,10.0
20288,Rutger Hauer,10.0
20289,Ruth,10.0
20290,Ruth Buggs,11.0
20291,Ruth C.,9.0
20292,Ruth Dewitt Bukater,11.0
20293,Ruth Gordon,11.0
20294,Ruth Kelson,11.0
20295,Ruth Marx,11.0
20296,Ruth Meyers,11.0
20297,Ruth Schram,11.0
20298,Ruth Sheen,11.0
20299,Ruth Treacy,9.0
20300,Ruth White,9.0
20301,Ruth Wilson,11.0
20302,Ruthie Valdez,9.0
20303,Ryan,9.0
20304,Ryan Baxter,9.0
20305,Ryan Bingham,11.0
20306,Ryan Carroll,9.0
20307,Ryan Cartwright,9.0
20308,Ryan Coogler,11.0
20309,Ryan Davis,11.0
20310,Ryan Donowho,9.0
20311,Ryan Dunn,10.0
20312,Ryan Dunne,9.0
20313,Ryan Fleck,10.0
20314,Ryan Gosling,10.0
20315,Ryan Guzman,10.0
20316,Ryan Hewitt,11.0
20317,Ryan Hurst,11.0
20318,Ryan Jacobson,11.0
20319,Ryan Kavanaugh,10.0
20320,Ryan Kelley,11.0
20321,Ryan Kwanten,11.0
20322,Ryan Lee,11.0
20323,Ryan McCarthy,11.0
20324,Ryan McCluskey,11.0
20325,Ryan McDonald,9.0
20326,Ryan Merriman,10.0
20327,Ryan Murphy,10.0
20328,Ryan Newman,11.0
20329,Ryan O'Neal,11.0
20330,Ryan Phillippe,10.0
20331,Ryan Potter,11.0
20332,Ryan Reynolds,25.0
20333,Ryan Robbins,11.0
20334,Ryan Shoos,11.0
20335,Ryan Walker,11.0
20336,Ryan Weaver,9.0
20337,Ryan Woodman,9.0
20338,Ryden Malby,9.0
20339,Ryder,11.0
20340,Ryne Douglas Pearson,11.0
20341,Ryo Kase,11.0
20342,Ryuichi Sakamoto,11.0
20343,Ryôhei Suzuki,9.0
20344,Ryûhei Kitamura,9.0
20345,Ryûsaku (voice),9.0
20346,Rémy,9.0
20347,Rémy Girard,11.0
20348,S. Epatha Merkerson,10.0
20349,S. R. Hadden,11.0
20350,S. S. Wilson,11.0
20351,S.I. Childs,11.0
20352,S.J. Tuohy,11.0
20353,S.R. Bindler,9.0
20354,S.S. Hahn,11.0
20355,S.S. Rajamouli,11.0
20356,S.T.E.V.E. (voice),11.0
20357,SBK Pictures,9.0
20358,SEAL Commander,11.0
20359,SETH,9.0
20360,SID 6.7,9.0
20361,SLM Production Group,11.0
20362,SND,11.0
20363,SNL Studios,9.0
20364,SS Colonel Hans Landa,11.0
20365,SSgt. Matt Eversmann,11.0
20366,STX Entertainment,11.0
20367,Saajan Fernandes,11.0
20368,Saamiya Siddiqui,11.0
20369,Sab Shimono,11.0
20370,Sabina Pleasure,9.0
20371,Sabina Spielrein,11.0
20372,Sabine,11.0
20373,Sabine Karsenti,9.0
20374,Sabrina Ferilli,9.0
20375,Sabrina McArdle,11.0
20376,Sabrina Watson,11.0
20377,Sacha Baron Cohen,10.0
20378,Sacha Pfeiffer,11.0
20379,Saddam Hussein / Faoaz,9.0
20380,Saddest Flute,9.0
20381,Sadie,10.0
20382,Sadie Burke,9.0
20383,Sadie Frost,9.0
20384,Sadie Jones,11.0
20385,Sadness (voice),11.0
20386,Saeed Jaffrey,11.0
20387,Saffron Burrows,10.0
20388,Saga Film,11.0
20389,Sage Ryan,11.0
20390,Sahira Nair,11.0
20391,Saif Ali Khan,9.0
20392,Saito,11.0
20393,Saito-San,9.0
20394,Sajan Bhagat,11.0
20395,Sakharine / Red Rackham (voice),11.0
20396,Sal,10.0
20397,Sal DiMarco,9.0
20398,Sal Paradise / Jack Kerouac,9.0
20399,Sala,9.0
20400,Salim,11.0
20401,Salim Akil,10.0
20402,Sallah,10.0
20403,Salli Richardson-Whitfield,10.0
20404,Sally,9.0
20405,Sally Albright,11.0
20406,Sally Badina,9.0
20407,Sally Campbell,11.0
20408,Sally Carrera (voice),11.0
20409,Sally Field,10.0
20410,Sally Hardesty,11.0
20411,Sally Hawkins,10.0
20412,Sally Hemings,9.0
20413,Sally Hirst,11.0
20414,Sally Jackson,9.0
20415,Sally Jupiter / Silk Spectre,11.0
20416,Sally Kendoo,9.0
20417,Sally Lamonsoff,11.0
20418,Sally McPherson,9.0
20419,Sally McQuade,11.0
20420,Sally Owen,9.0
20421,Sally Owens,9.0
20422,Sally Ryan,11.0
20423,Sally Wingo,11.0
20424,Salma Hayek,20.0
20425,Salt,11.0
20426,"Salvatora ""Sal"" Boca",11.0
20427,Salvatore,11.0
20428,Salvy Batts,11.0
20429,Sam,0.0
20430,Sam 'Ace' Rothstein,11.0
20431,Sam Anderson,11.0
20432,Sam Baily,9.0
20433,Sam Bell,11.0
20434,Sam Bisbee,11.0
20435,Sam Bottoms,11.0
20436,Sam Bouchard,9.0
20437,Sam Bowden,11.0
20438,Sam Brenner,11.0
20439,Sam Burnel,9.0
20440,Sam Cahill,11.0
20441,Sam Carmichael,11.0
20442,Sam Chaiton,11.0
20443,Sam Charlton,11.0
20444,Sam Childers,9.0
20445,Sam Claflin,10.0
20446,Sam Cooper,11.0
20447,Sam Coulson,9.0
20448,Sam Daniels,11.0
20449,Sam Dawson,11.0
20450,Sam De Grasse,11.0
20451,Sam Deeds,11.0
20452,Sam Easton,11.0
20453,Sam Elliott,10.0
20454,Sam Emerson,11.0
20455,Sam Englebardt,9.0
20456,Sam Farrell,11.0
20457,Sam Fell,11.0
20458,Sam Fischer,9.0
20459,Sam Flynn,11.0
20460,Sam Fulton,9.0
20461,Sam Goode,11.0
20462,Sam Hall,11.0
20463,Sam Hennings,10.0
20464,Sam Houston,9.0
20465,Sam Huntington,10.0
20466,Sam J. Jones,9.0
20467,Sam Kennedy,11.0
20468,Sam Kitt,11.0
20469,Sam Lerner,10.0
20470,Sam Levinson,9.0
20471,Sam Lockwood,9.0
20472,Sam Lombardo,11.0
20473,Sam Loomis,11.0
20474,Sam Marlowe,11.0
20475,Sam McGuire,11.0
20476,Sam Mendes,10.0
20477,Sam Mercer,10.0
20478,Sam Merric,11.0
20479,Sam Miller,11.0
20480,Sam Montgomery,11.0
20481,Sam Murphy,9.0
20482,Sam Musgrave,11.0
20483,Sam Neill,10.0
20484,Sam Peckinpah,10.0
20485,Sam Phelan,9.0
20486,Sam Raimi,9.0
20487,Sam Riley,11.0
20488,Sam Robards,10.0
20489,Sam Rockwell,10.0
20490,Sam Rogers,10.0
20491,Sam Schechter,9.0
20492,Sam Shepard,10.0
20493,Sam Sparks (voice),10.0
20494,Sam Spiegel,10.0
20495,Sam St. Cloud,11.0
20496,Sam Taylor-Johnson,11.0
20497,Sam Trammell,10.0
20498,Sam Waterston,10.0
20499,Sam Weisman,9.0
20500,Sam Wheat,11.0
20501,Sam Williams,11.0
20502,Sam Wilson / Falcon,11.0
20503,Sam Witwicky,10.0
20504,Sam Worthington,9.0
20505,Sam Wright,11.0
20506,Sam Zimbalist,10.0
20507,Samaire Armstrong,10.0
20508,Samantha,11.0
20509,Samantha 'Sam' Powell,11.0
20510,Samantha (voice),11.0
20511,Samantha Barzel,11.0
20512,Samantha Caine / Charly Baltimore,11.0
20513,Samantha Carter,11.0
20514,Samantha Cole,11.0
20515,Samantha Davis,9.0
20516,Samantha Eggar,9.0
20517,Samantha Grimm,9.0
20518,Samantha Harper,9.0
20519,Samantha Jackson,11.0
20520,Samantha Jones,11.0
20521,Samantha King,9.0
20522,Samantha LaForche,9.0
20523,Samantha Lane,11.0
20524,Samantha Leigh Donnelly,11.0
20525,Samantha Mathis,9.0
20526,Samantha McCall,11.0
20527,Samantha Morton,10.0
20528,Samantha O'Hare,11.0
20529,Samantha Phillips,11.0
20530,Samantha Vincent,11.0
20531,Samantha Wynden,11.0
20532,Samarjit 'Sam' Talwar,11.0
20533,Sami Bouajila,11.0
20534,Sami Gayle,9.0
20535,Samia Shoaib,11.0
20536,Samir Nagheenanajar,11.0
20537,Samir Nazhde,11.0
20538,Sammo Hung,11.0
20539,Sammy,11.0
20540,"Sammy ""Nugget"" Sullivan",11.0
20541,Sammy - Sam the Magnificent,11.0
20542,Sammy Aimes,9.0
20543,"Sammy Davis, Jr.",11.0
20544,Sammy Lee,9.0
20545,Samsara Dietz,11.0
20546,Samuel,9.0
20547,Samuel Anderson,11.0
20548,Samuel Armstrong,10.0
20549,Samuel Barnett,11.0
20550,Samuel Brett,11.0
20551,Samuel Bronston,9.0
20552,Samuel Gerard,11.0
20553,Samuel Goldwyn,10.0
20554,"Samuel Goldwyn Company, The",10.0
20555,Samuel Goldwyn Films,11.0
20556,Samuel Goldwyn Jr.,10.0
20557,Samuel Hadida,8.0
20558,Samuel Joslin,11.0
20559,Samuel L. Jackson,35.0
20560,Samuel Lapp,11.0
20561,Samuel Ludlow,11.0
20562,Samuel Potts,9.0
20563,Samuel Turner,11.0
20564,Samuel the Sheep (voice),11.0
20565,"Samuel, the Prophet",9.0
20566,Samuele Amighetti,9.0
20567,Samy Layani,11.0
20568,San (voice),11.0
20569,San Fu Maltha,9.0
20570,Sanaa Hamri,11.0
20571,Sanaa Lathan,10.0
20572,Sanchez,11.0
20573,Sand Saref,9.0
20574,Sandahl Bergman,10.0
20575,Sandi Yi-Trimble,11.0
20576,Sandman Williams,9.0
20577,Sandra,10.0
20578,Sandra Anderson,11.0
20579,Sandra Bradshaw,11.0
20580,Sandra Bullock,26.0
20581,Sandra Freehauf,11.0
20582,Sandra Hess,11.0
20583,Sandra Horowitz,11.0
20584,Sandra McCoy,11.0
20585,Sandra Oh,9.0
20586,Sandra Rabins,11.0
20587,Sandra Rodríguez,9.0
20588,Sandra Van Ryan,11.0
20589,Sandrine Holt,9.0
20590,Sands,11.0
20591,Sandy,10.0
20592,Sandy (voice),10.0
20593,Sandy Climan,9.0
20594,Sandy Isaac,11.0
20595,Sandy King,9.0
20596,Sandy Lyle,11.0
20597,Sandy Olsson,11.0
20598,Sandy Patterson,11.0
20599,Sandy Ricks,9.0
20600,Sandy Stern,11.0
20601,Sandy West,9.0
20602,Sandy Woodrow,11.0
20603,Sanford B. Dole,9.0
20604,Sanka Coffie,11.0
20605,Sanoe Lake,11.0
20606,Santa,9.0
20607,Santa Claus / Scott Calvin,11.0
20608,Santa Pestonji,11.0
20609,Santana,11.0
20610,Santiago,10.0
20611,Santiago Munez,9.0
20612,Santino 'Sonny' Corleone,11.0
20613,Santino Fontana,11.0
20614,Santosh Patel,11.0
20615,Saoirse Ronan,9.0
20616,Sapphire Boyce,9.0
20617,Sara,9.0
20618,Sara 'Sway' Wayland,11.0
20619,Sara / Jess Price,11.0
20620,Sara Evers,11.0
20621,Sara Fitzgerald,11.0
20622,Sara Foster,9.0
20623,Sara Goldfarb,11.0
20624,Sara Johnson,10.0
20625,Sara Lazzaro,9.0
20626,Sara Matthews,11.0
20627,Sara Melas,11.0
20628,Sara Miller,11.0
20629,Sara Moe,11.0
20630,Sara Moore,10.0
20631,Sara Moyer,11.0
20632,Sara Palski,9.0
20633,Sara Paxton,11.0
20634,Sara Risher,10.0
20635,Sara Sandoval,9.0
20636,Sara Sugarman,11.0
20637,Sara Sunhill,11.0
20638,Sara Thomas,11.0
20639,Sara Whitaker,11.0
20640,Sara Woodhatch,10.0
20641,Sarah,7.0
20642,Sarah (voice),11.0
20643,Sarah Abramoff,9.0
20644,Sarah Altman,11.0
20645,Sarah Ashburn,11.0
20646,Sarah Aubrey,9.0
20647,Sarah Bailey,11.0
20648,Sarah Ballentine,11.0
20649,Sarah Belding,11.0
20650,Sarah Berry,11.0
20651,Sarah Bloom,10.0
20652,Sarah Bolger,9.0
20653,Sarah Bowen,9.0
20654,Sarah Bracknell,11.0
20655,Sarah Butler,9.0
20656,Sarah Carter,9.0
20657,Sarah Cassidy,11.0
20658,Sarah Connor,10.0
20659,Sarah Curtis,11.0
20660,Sarah Douglas,11.0
20661,Sarah Drew,11.0
20662,Sarah Dubrovsky,9.0
20663,Sarah Engel,11.0
20664,Sarah Fenn,11.0
20665,Sarah Ferguson,9.0
20666,Sarah Gadon,10.0
20667,Sarah Green,12.0
20668,Sarah Hardwicke,11.0
20669,Sarah Hargrave,9.0
20670,Sarah Hart,11.0
20671,Sarah Highman,11.0
20672,Sarah Hill,11.0
20673,Sarah Jane Morris,11.0
20674,Sarah Jessica Parker,10.0
20675,Sarah Kennedy,11.0
20676,Sarah Livingstone - Sociologist,11.0
20677,Sarah Lowell,11.0
20678,Sarah Marshall,11.0
20679,Sarah McNerney,11.0
20680,Sarah Merrit,11.0
20681,Sarah Meyer,11.0
20682,Sarah Michelle Gellar,10.0
20683,Sarah Miles,9.0
20684,Sarah Morris,11.0
20685,Sarah Morton,11.0
20686,Sarah Murdoch,9.0
20687,Sarah Nolan,11.0
20688,Sarah Packard,11.0
20689,Sarah Palmer,11.0
20690,Sarah Peirse,9.0
20691,Sarah Pierce,9.0
20692,Sarah Platt,9.0
20693,Sarah Polley,9.0
20694,Sarah Radclyffe,11.0
20695,Sarah Roemer,10.0
20696,Sarah Ryback,11.0
20697,Sarah Sanderson,11.0
20698,Sarah Schechter,9.0
20699,Sarah Shahi,10.0
20700,Sarah Sherman,11.0
20701,Sarah Silverman,10.0
20702,Sarah Stall,11.0
20703,Sarah Stanfield,11.0
20704,Sarah Steele,11.0
20705,Sarah Tate,11.0
20706,Sarah Tomlin,9.0
20707,Sarah Trigger,9.0
20708,Sarah Wallis,9.0
20709,Sarah Wayne Callies,11.0
20710,Sarah Wenham,11.0
20711,Sarah Weston,9.0
20712,Sarah Wright,11.0
20713,Sarah Wynter,11.0
20714,Sardo Numspa,11.0
20715,Sarge,9.0
20716,Sari Friedland,9.0
20717,Sari Lennick,11.0
20718,Sarita Choudhury,10.0
20719,Sarrab,9.0
20720,Sartana Rivera,11.0
20721,Sarunyu Wongkrachang,11.0
20722,Sasha,9.0
20723,Sasha Alexander,11.0
20724,Sasha Barrese,11.0
20725,Sasha Harari,9.0
20726,Sasha Hassler,11.0
20727,Sasha Jenson,11.0
20728,Sasson Gabai,11.0
20729,Satan,10.0
20730,Satch DeLeon,11.0
20731,Satin,11.0
20732,Satine,11.0
20733,Satomi Ishihara,11.0
20734,Saturn Films,10.0
20735,Saul David,11.0
20736,Saul Silver,11.0
20737,Saul Stein,11.0
20738,Saul Zaentz,10.0
20739,Saurabh Shukla,11.0
20740,Savannah Lynn Curtis,11.0
20741,Savannah Nix,11.0
20742,Savoy Pictures,9.0
20743,Sawyer,9.0
20744,Sawyer (singing voice),9.0
20745,Sawyer Nelson,10.0
20746,Sayed Badreya,11.0
20747,Sayuri,11.0
20748,Saïd Ben Saïd,11.0
20749,Scar (voice),11.0
20750,Scarecrow,9.0
20751,Scarecrow (voice),9.0
20752,Scarface,11.0
20753,Scarlet,11.0
20754,Scarlet Overkill (voice),11.0
20755,Scarlett,11.0
20756,Scarlett (Teen),11.0
20757,Scarlett Estevez,11.0
20758,Scarlett Johansson,8.0
